file_name,corpus_origin,total_words,postural_contortion_raw_count,postural_contortion_density_10k,apparatus_pole_raw_count,apparatus_pole_density_10k,subaltern_tribal_raw_count,subaltern_tribal_density_10k,poison_necromancy_raw_count,poison_necromancy_density_10k,sorcery_magic_raw_count,sorcery_magic_density_10k,espionage_subversion_raw_count,espionage_subversion_density_10k,climbing_leaping_raw_count,climbing_leaping_density_10k,caravan_trade_transit_raw_count,caravan_trade_transit_density_10k
"Atharvaprāyaścittāni-0023-AVPr, 3, 10-14395.conllu",DCS,166,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Viṣṇusmṛti-0054-ViSmṛ, 55-5547.conllu",DCS,312,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Mahābhārata-1048-MBh, 7, 71-7882.conllu",DCS,480,2,41.67,0,0.0,0,0.0,1,20.83,0,0.0,0,0.0,0,0.0,0,0.0
"Matsyapurāṇa-0076-MPur, 78-2411.conllu",DCS,202,1,49.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Vājasaneyisaṃhitā (Mādhyandina)-0006-VSM, 7-12897.conllu",DCS,1359,0,0.0,0,0.0,0,0.0,1,7.36,0,0.0,0,0.0,0,0.0,0,0.0
"Pāraskaragṛhyasūtra-0007-PārGS, 1, 8-7389.conllu",DCS,257,0,0.0,0,0.0,0,0.0,1,38.91,0,0.0,0,0.0,0,0.0,0,0.0
"Arthaśāstra-0055-ArthaŚ, 10, 2-7260.conllu",DCS,201,1,49.75,2,99.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,49.75
"Vārāhaśrautasūtra-0000-VārŚS, 1, 1, 1-15765.conllu",DCS,727,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,13.76
"Bhāradvājagṛhyasūtra-0060-BhārGS, 3, 1-15810.conllu",DCS,274,1,36.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Kūrmapurāṇa-0024-KūPur, 1, 25-5782.conllu",DCS,1858,5,26.91,1,5.38,0,0.0,2,10.76,6,32.29,3,16.15,0,0.0,0,0.0
"Vaikhānasaśrautasūtra-0073-VaikhŚS, 7, 1-16810.conllu",DCS,144,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Rāmāyaṇa-0317-Rām, Ki, 60-3209.conllu",DCS,262,0,0.0,0,0.0,0,0.0,1,38.17,0,0.0,0,0.0,0,0.0,1,38.17
"Śārṅgadharasaṃhitādīpikā-0105-ŚSDīp zu ŚdhSaṃh, 2, 12, 267.1-4060.conllu",DCS,154,1,64.94,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Vasiṣṭhadharmasūtra-0010-VasDhS, 11-15327.conllu",DCS,756,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,13.23,0,0.0,0,0.0
"Āyurvedadīpikā-0264-ĀVDīp zu Ca, Śār., 1, 135.2-6724.conllu",DCS,155,0,0.0,0,0.0,0,0.0,1,64.52,0,0.0,0,0.0,0,0.0,0,0.0
"Liṅgapurāṇa-0069-LiPur, 1, 70-5441.conllu",DCS,6044,1,1.65,1,1.65,0,0.0,42,69.49,3,4.96,4,6.62,0,0.0,1,1.65
"Jaiminīya-Upaniṣad-Brāhmaṇa-0071-JUB, 2, 12-13254.conllu",DCS,251,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Rāmāyaṇa-0142-Rām, Ay, 67-1350.conllu",DCS,272,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Kāṭhakagṛhyasūtra-0027-KāṭhGS, 28-14579.conllu",DCS,225,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Ṛgveda-0974-ṚV, 10, 138-9918.conllu",DCS,120,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Liṅgapurāṇa-0035-LiPur, 1, 36-5385.conllu",DCS,1404,4,28.49,0,0.0,0,0.0,2,14.25,4,28.49,0,0.0,0,0.0,0,0.0
"Mahābhārata-0897-MBh, 6, BhaGī 15-7704.conllu",DCS,412,0,0.0,0,0.0,0,0.0,4,97.09,0,0.0,0,0.0,0,0.0,0,0.0
"Kāṭhakagṛhyasūtra-0024-KāṭhGS, 25-14560.conllu",DCS,965,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Aitareya-Āraṇyaka-0001-AĀ, 1, 1, 1-14905.conllu",DCS,146,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Gheraṇḍasaṃhitā-0005-GherS, 6-334.conllu",DCS,370,4,108.11,0,0.0,0,0.0,1,27.03,0,0.0,0,0.0,0,0.0,1,27.03
"Mīmāṃsāsūtrabhāṣya-0085-MīSūBhā, 1, 3, 1-17383.conllu",DCS,285,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Kāṭhakasaṃhitā-0080-KS, 12, 9-14865.conllu",DCS,173,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Mahābhārata-1620-MBh, 12, 293-6287.conllu",DCS,838,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Śatapathabrāhmaṇa-0168-ŚBM, 10, 1, 3-16396.conllu",DCS,525,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Mānavagṛhyasūtra-0040-MānGS, 2, 18-15418.conllu",DCS,284,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Kāśikāvṛtti-0017-Kāśikāvṛtti zu Aṣṭādhyāyī, 1, 1, 19.1-8253.conllu",DCS,124,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Taittirīyabrāhmaṇa-0008-TB, 1, 1, 10-14664.conllu",DCS,313,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Āyurvedadīpikā-0237-ĀVDīp zu Ca, Śār., 1, 78.2-5982.conllu",DCS,187,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Pañcaviṃśabrāhmaṇa-0093-PB, 9, 4-13121.conllu",DCS,264,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Ṛgveda-0925-ṚV, 10, 89-9863.conllu",DCS,357,0,0.0,0,0.0,0,0.0,1,28.01,0,0.0,0,0.0,0,0.0,0,0.0
"Kathāsaritsāgara-0030-KSS, 6, 5-17499.conllu",DCS,1736,0,0.0,0,0.0,0,0.0,3,17.28,3,17.28,0,0.0,0,0.0,1,5.76
"Aitareyabrāhmaṇa-0033-AB, 2, 4-10968.conllu",DCS,220,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Kauṣītakibrāhmaṇa-0062-KauṣB, 7, 7-12516.conllu",DCS,252,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Taittirīyasaṃhitā-0092-TS, 3, 4, 3-12179.conllu",DCS,425,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Aitareyabrāhmaṇa-0225-AB, 7, 3-12097.conllu",DCS,174,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Kāṭhakasaṃhitā-0148-KS, 23, 4-17607.conllu",DCS,411,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Aitareyabrāhmaṇa-0148-AB, 4, 28-11762.conllu",DCS,133,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Mīmāṃsāsūtrabhāṣya-0017-MīSūBhā, 1, 1, 18-17264.conllu",DCS,147,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Bhāradvājaśrautasūtra-0133-BhārŚS, 14, 9-17168.conllu",DCS,146,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Mahābhārata-1575-MBh, 12, 248-6242.conllu",DCS,355,0,0.0,0,0.0,0,0.0,1,28.17,0,0.0,1,28.17,0,0.0,0,0.0
"Maitrāyaṇīsaṃhitā-0094-MS, 1, 5, 10-12742.conllu",DCS,256,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Mahābhārata-1811-MBh, 13, 131-9419.conllu",DCS,1009,0,0.0,0,0.0,0,0.0,2,19.82,1,9.91,0,0.0,0,0.0,4,39.64
"Āyurvedadīpikā-0171-ĀVDīp zu Ca, Vim., 1, 18.7-1462.conllu",DCS,106,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Rāmāyaṇa-0111-Rām, Ay, 36-1216.conllu",DCS,279,0,0.0,0,0.0,0,0.0,1,35.84,0,0.0,0,0.0,0,0.0,1,35.84
"Mahābhārata-1627-MBh, 12, 300-6294.conllu",DCS,255,0,0.0,0,0.0,0,0.0,4,156.86,0,0.0,0,0.0,0,0.0,0,0.0
"Baudhāyanaśrautasūtra-0072-BaudhŚS, 7, 1-16663.conllu",DCS,327,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Bhāradvājaśrautasūtra-0139-BhārŚS, 14, 15-17174.conllu",DCS,214,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Suśrutasaṃhitā-0049-Su, Nid., 4-3568.conllu",DCS,495,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,20.2
"Rāmāyaṇa-0156-Rām, Ay, 81-1378.conllu",DCS,370,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Skandapurāṇa (Revākhaṇḍa)-0101-SkPur (Rkh), Revākhaṇḍa, 102-4670.conllu",DCS,223,0,0.0,0,0.0,0,0.0,3,134.53,0,0.0,0,0.0,0,0.0,1,44.84
"Ṛgveda-0707-ṚV, 8, 88-11308.conllu",DCS,102,0,0.0,0,0.0,0,0.0,1,98.04,0,0.0,0,0.0,0,0.0,0,0.0
"Mahābhārata-1469-MBh, 12, 142-6137.conllu",DCS,762,0,0.0,0,0.0,0,0.0,0,0.0,1,13.12,0,0.0,0,0.0,0,0.0
"Khādiragṛhyasūtra-0016-KhādGS, 4, 2-12475.conllu",DCS,168,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Bhāradvājagṛhyasūtra-0010-BhārGS, 1, 11-14682.conllu",DCS,179,0,0.0,0,0.0,0,0.0,2,111.73,0,0.0,0,0.0,0,0.0,0,0.0
"Tantrāloka-0018-TĀ, 26-7796.conllu",DCS,1400,6,42.86,0,0.0,0,0.0,1,7.14,0,0.0,0,0.0,0,0.0,0,0.0
"Spandakārikānirṇaya-0032-SpandaKārNir zu SpandaKār, Tṛtīyo niḥṣyandaḥ, 12.2-1890.conllu",DCS,175,0,0.0,0,0.0,0,0.0,1,57.14,0,0.0,1,57.14,0,0.0,0,0.0
"Rāmāyaṇa-0439-Rām, Yu, 50-3547.conllu",DCS,343,4,116.62,0,0.0,0,0.0,1,29.15,0,0.0,1,29.15,0,0.0,1,29.15
"Śāṅkhāyanaśrautasūtra-0044-ŚāṅkhŚS, 4, 11-14213.conllu",DCS,159,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Mahābhārata-1573-MBh, 12, 246-6240.conllu",DCS,245,0,0.0,0,0.0,0,0.0,1,40.82,1,40.82,0,0.0,0,0.0,0,0.0
"Atharvaveda (Paippalāda)-0121-AVP, 4, 10-11306.conllu",DCS,121,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Mahābhārata-0076-MBh, 1, 77-2988.conllu",DCS,845,0,0.0,0,0.0,0,0.0,2,23.67,0,0.0,0,0.0,0,0.0,0,0.0
"Viṣṇusmṛti-0062-ViSmṛ, 63-5558.conllu",DCS,303,1,33.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,66.01
"Āyurvedadīpikā-0045-ĀVDīp zu Ca, Sū., 26, 10.2-1569.conllu",DCS,135,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,74.07
"Kauśikasūtra-0076-KauśS, 10, 3-16007.conllu",DCS,205,0,0.0,0,0.0,0,0.0,1,48.78,0,0.0,0,0.0,0,0.0,1,48.78
"Āśvalāyanagṛhyasūtra-0016-ĀśvGS, 1, 17-12497.conllu",DCS,202,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Baudhāyanaśrautasūtra-0004-BaudhŚS, 1, 5-12741.conllu",DCS,246,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Atharvaveda (Paippalāda)-0235-AVP, 19, 17-17506.conllu",DCS,231,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Gṛhastharatnākara-0002-GṛRĀ, Brāhmalakṣaṇa-5471.conllu",DCS,300,0,0.0,1,33.33,0,0.0,1,33.33,0,0.0,0,0.0,0,0.0,0,0.0
"Ṛgveda-0231-ṚV, 2, 41-10105.conllu",DCS,246,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Mahābhārata-1775-MBh, 13, 95-9365.conllu",DCS,1633,1,6.12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,24.49
"Āpastambaśrautasūtra-0013-ĀpŚS, 1, 14-17000.conllu",DCS,275,0,0.0,0,0.0,0,0.0,1,36.36,0,0.0,0,0.0,0,0.0,0,0.0
"Maitrāyaṇīsaṃhitā-0242-MS, 2, 7, 12-14085.conllu",DCS,329,0,0.0,0,0.0,0,0.0,1,30.4,0,0.0,0,0.0,0,0.0,0,0.0
"Atharvaprāyaścittāni-0029-AVPr, 5, 2-14410.conllu",DCS,143,0,0.0,1,69.93,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Bhāradvājaśrautasūtra-0058-BhārŚS, 10, 10-17044.conllu",DCS,157,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Skandapurāṇa (Revākhaṇḍa)-0033-SkPur (Rkh), Revākhaṇḍa, 34-3915.conllu",DCS,434,0,0.0,0,0.0,0,0.0,0,0.0,1,23.04,0,0.0,0,0.0,0,0.0
"Jaiminīya-Upaniṣad-Brāhmaṇa-0144-JUB, 4, 28-13476.conllu",DCS,125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Viṣṇupurāṇa-0089-ViPur, 5, 10-8529.conllu",DCS,865,0,0.0,0,0.0,0,0.0,1,11.56,0,0.0,2,23.12,0,0.0,2,23.12
"Atharvaveda (Paippalāda)-0237-AVP, 19, 19-17510.conllu",DCS,254,0,0.0,0,0.0,0,0.0,1,39.37,0,0.0,0,0.0,0,0.0,0,0.0
"Mahābhārata-1499-MBh, 12, 172-6167.conllu",DCS,689,1,14.51,0,0.0,0,0.0,17,246.73,0,0.0,1,14.51,0,0.0,0,0.0
"Chāndogyopaniṣad-0105-ChU, 6, 9-8718.conllu",DCS,101,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Śatapathabrāhmaṇa-0042-ŚBM, 3, 2, 1-12396.conllu",DCS,1671,0,0.0,0,0.0,0,0.0,1,5.98,0,0.0,0,0.0,0,0.0,0,0.0
"Pañcaviṃśabrāhmaṇa-0151-PB, 14, 4-13459.conllu",DCS,116,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Rāmāyaṇa-0144-Rām, Ay, 69-1352.conllu",DCS,563,0,0.0,0,0.0,0,0.0,1,17.76,0,0.0,1,17.76,0,0.0,2,35.52
"Jaiminīyabrāhmaṇa-0123-JB, 1, 124-15462.conllu",DCS,164,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Aitareya-Āraṇyaka-0041-AĀ, 2, 3, 7-15169.conllu",DCS,120,0,0.0,0,0.0,0,0.0,2,166.67,0,0.0,0,0.0,0,0.0,0,0.0
"Mahābhārata-0451-MBh, 3, 154-2688.conllu",DCS,1008,0,0.0,0,0.0,0,0.0,1,9.92,0,0.0,0,0.0,0,0.0,2,19.84
"Pañcaviṃśabrāhmaṇa-0075-PB, 7, 6-13045.conllu",DCS,247,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Ṣaḍviṃśabrāhmaṇa-0000-ṢB, 1, 1-16511.conllu",DCS,281,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Mahābhārata-1399-MBh, 12, 72-6067.conllu",DCS,553,0,0.0,0,0.0,0,0.0,2,36.17,0,0.0,1,18.08,0,0.0,1,18.08
"Kirātārjunīya-0012-Kir, 13-9709.conllu",DCS,1524,1,6.56,0,0.0,0,0.0,1,6.56,4,26.25,6,39.37,0,0.0,7,45.93
"Mahābhārata-0309-MBh, 3, 12-2465.conllu",DCS,1195,2,16.74,1,8.37,0,0.0,3,25.1,3,25.1,2,16.74,0,0.0,2,16.74
"Mahābhārata-0059-MBh, 1, 60-2971.conllu",DCS,1370,1,7.3,1,7.3,0,0.0,3,21.9,0,0.0,0,0.0,0,0.0,0,0.0
"Maitrāyaṇīsaṃhitā-0145-MS, 1, 10, 11-12851.conllu",DCS,149,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Mahābhārata-0569-MBh, 3, 272-2847.conllu",DCS,433,0,0.0,0,0.0,0,0.0,0,0.0,4,92.38,0,0.0,0,0.0,0,0.0
"Kauṣītakibrāhmaṇa-0106-KauṣB, 12, 3-15702.conllu",DCS,167,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Aitareyabrāhmaṇa-0262-AB, 8, 6-12199.conllu",DCS,197,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Aṣṭādhyāyī-0005-Aṣṭādhyāyī, 2, 2-8876.conllu",DCS,156,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Sāmavidhānabrāhmaṇa-0005-SVidhB, 1, 6-15203.conllu",DCS,111,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Nirukta-0008-N, 1, 9-17269.conllu",DCS,145,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Kāṭhakasaṃhitā-0059-KS, 10, 7-14690.conllu",DCS,532,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Garuḍapurāṇa-0091-GarPur, 1, 94-8354.conllu",DCS,579,0,0.0,0,0.0,0,0.0,0,0.0,1,17.27,0,0.0,0,0.0,0,0.0
"Taittirīyasaṃhitā-0037-TS, 1, 6, 7-15121.conllu",DCS,230,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Skandapurāṇa (Revākhaṇḍa)-0167-SkPur (Rkh), Revākhaṇḍa, 168-4736.conllu",DCS,742,0,0.0,0,0.0,0,0.0,3,40.43,0,0.0,1,13.48,0,0.0,0,0.0
"Arthaśāstra-0015-ArthaŚ, 1, 16-7325.conllu",DCS,433,5,115.47,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,23.09
"Taittirīyasaṃhitā-0034-TS, 1, 5, 8-15098.conllu",DCS,332,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Kirātārjunīya-0002-Kir, 3-9675.conllu",DCS,1328,2,15.06,0,0.0,0,0.0,2,15.06,1,7.53,7,52.71,0,0.0,0,0.0
"Jaiminīyabrāhmaṇa-0383-JB, 3, 124-12214.conllu",DCS,146,0,0.0,0,0.0,0,0.0,1,68.49,0,0.0,0,0.0,0,0.0,0,0.0
"Kaṭhopaniṣad-0000-KaṭhUp, 1-10356.conllu",DCS,646,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Kāṭhakasaṃhitā-0105-KS, 15, 4-15926.conllu",DCS,125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Ṛgveda-0398-ṚV, 5, 45-10293.conllu",DCS,222,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,45.05
"Mahābhārata-1647-MBh, 12, 320-6314.conllu",DCS,704,0,0.0,0,0.0,0,0.0,2,28.41,0,0.0,0,0.0,0,0.0,0,0.0
"Mahābhārata-1281-MBh, 9, 63-9167.conllu",DCS,691,1,14.47,0,0.0,0,0.0,4,57.89,0,0.0,1,14.47,0,0.0,0,0.0
"Ṛgveda-0104-ṚV, 1, 105-10195.conllu",DCS,374,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Gopathabrāhmaṇa-0185-GB, 2, 3, 1-13717.conllu",DCS,127,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Vaikhānasaśrautasūtra-0105-VaikhŚS, 9, 5-16881.conllu",DCS,116,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Āpastambadharmasūtra-0039-ĀpDhS, 2, 8-14797.conllu",DCS,121,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Maitrāyaṇīsaṃhitā-0116-MS, 1, 7, 5-12778.conllu",DCS,213,0,0.0,0,0.0,0,0.0,1,46.95,0,0.0,0,0.0,0,0.0,0,0.0
"Āpastambaśrautasūtra-0221-ĀpŚS, 20, 21-15921.conllu",DCS,144,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Atharvaveda (Paippalāda)-0079-AVP, 1, 80-13046.conllu",DCS,100,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Kāṭhakagṛhyasūtra-0051-KāṭhGS, 52-14651.conllu",DCS,106,0,0.0,0,0.0,0,0.0,1,94.34,0,0.0,0,0.0,0,0.0,0,0.0
"Rāmāyaṇa-0424-Rām, Yu, 35-3513.conllu",DCS,415,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,48.19
"Parāśaradharmasaṃhitā-0003-ParDhSmṛti, 4-9697.conllu",DCS,567,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Mahābhārata-0941-MBh, 6, 81-7770.conllu",DCS,892,0,0.0,0,0.0,0,0.0,1,11.21,1,11.21,0,0.0,0,0.0,0,0.0
"Viṣṇupurāṇa-0099-ViPur, 5, 20-8539.conllu",DCS,1581,0,0.0,1,6.33,0,0.0,9,56.93,3,18.98,1,6.33,0,0.0,1,6.33
"Ṛgveda-0268-ṚV, 3, 35-10176.conllu",DCS,233,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Jaiminīyabrāhmaṇa-0348-JB, 1, 349-16306.conllu",DCS,133,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Matsyapurāṇa-0047-MPur, 49-2341.conllu",DCS,1349,0,0.0,2,14.83,0,0.0,2,14.83,0,0.0,0,0.0,0,0.0,0,0.0
"Skandapurāṇa (Revākhaṇḍa)-0168-SkPur (Rkh), Revākhaṇḍa, 169-4737.conllu",DCS,652,0,0.0,3,46.01,0,0.0,1,15.34,0,0.0,4,61.35,0,0.0,1,15.34
"Suśrutasaṃhitā-0017-Su, Sū., 18-2588.conllu",DCS,1038,1,9.63,1,9.63,0,0.0,8,77.07,0,0.0,0,0.0,0,0.0,0,0.0
"Ṛgveda-0488-ṚV, 6, 48-10746.conllu",DCS,370,0,0.0,0,0.0,0,0.0,3,81.08,0,0.0,0,0.0,0,0.0,0,0.0
"Harivaṃśa-0094-HV, 95-17458.conllu",DCS,264,5,189.39,0,0.0,0,0.0,0,0.0,0,0.0,1,37.88,0,0.0,0,0.0
"Aṣṭādhyāyī-0011-Aṣṭādhyāyī, 3, 4-8926.conllu",DCS,583,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Atharvaveda (Paippalāda)-0124-AVP, 4, 13-11312.conllu",DCS,121,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Mṛgendraṭīkā-0042-MṛgṬīkā zu MṛgT, Vidyāpāda, 2, 10.2-147.conllu",DCS,121,0,0.0,0,0.0,0,0.0,0,0.0,2,165.29,0,0.0,0,0.0,0,0.0
"Ṣaḍviṃśabrāhmaṇa-0043-ṢB, 6, 8-16683.conllu",DCS,100,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0
"Bhāradvājagṛhyasūtra-0079-BhārGS, 3, 20-15835.conllu",DCS,129,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Mahābhārata-0119-MBh, 1, 120-3077.conllu",DCS,445,0,0.0,3,67.42,0,0.0,0,0.0,0,0.0,1,22.47,0,0.0,0,0.0
"Hiraṇyakeśigṛhyasūtra-0003-HirGS, 1, 4-7361.conllu",DCS,289,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Pañcaviṃśabrāhmaṇa-0085-PB, 8, 6-13086.conllu",DCS,268,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,74.63
"Mahābhārata-1406-MBh, 12, 79-6074.conllu",DCS,713,0,0.0,0,0.0,0,0.0,0,0.0,2,28.05,0,0.0,0,0.0,1,14.03
"Rasendracintāmaṇi-0005-RCint, 6-4240.conllu",DCS,1711,1,5.84,0,0.0,0,0.0,4,23.38,0,0.0,0,0.0,0,0.0,1,5.84
"Aitareyabrāhmaṇa-0136-AB, 4, 16-11732.conllu",DCS,150,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Rāmāyaṇa-0228-Rām, Ār, 42-1721.conllu",DCS,355,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Śvetāśvataropaniṣad-0001-ŚvetU, 2-5959.conllu",DCS,292,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Mṛgendratantra-0009-MṛgT, Vidyāpāda, 10-1949.conllu",DCS,539,0,0.0,0,0.0,0,0.0,2,37.11,3,55.66,1,18.55,0,0.0,0,0.0
