Source_Repo,Text_Layer,Total_Chars,pithasarpin_crawler_Count,vaṃśanartin_pole_Count,stambha_axis_Count,sarpa_serpent_Count,candala_outcaste_Count,merudanda_spine_Count,vamsadanda_pneumatics_Count,bandha_valves_Count,candali_reversion_Count,Contextual_Entropy_H
raw_gretil,theragou.htm,207366,0,0,1,0,0,0,0,0,0,4.774
raw_gretil,b05c033.htm,25642,0,0,1,0,0,0,0,0,0,3.813
raw_gretil,gorst1au.htm,14086,0,0,3,0,0,0,0,0,0,6.054
raw_gretil,sa_daNDin-dazakumAracarita3--5-6.htm,138367,0,0,0,2,0,0,0,0,0,5.58
raw_gretil,sa_udAnavarga.htm,129267,0,0,0,6,0,0,0,0,0,4.556
raw_gretil,busto1_u.htm,51417,0,0,0,1,0,0,0,0,0,2.88
raw_gretil,divav29u.htm,137147,0,0,0,1,3,0,0,0,2,6.186
raw_gretil,sa_asaGga-abhidharmasamuccaya.htm,189417,0,0,4,2,0,0,0,0,0,6.405
raw_gretil,ttrkhy2u.htm,25463,0,0,0,0,2,0,0,0,0,4.809
raw_gretil,bsa0552u.htm,34487,0,0,0,5,0,0,0,0,0,6.163
raw_gretil,ksakunau.htm,121838,0,0,1,8,0,0,0,0,0,7.539
raw_gretil,sa_gautama-nyAyasUtra-comm-alt.htm,354547,0,0,1,14,0,0,0,0,0,7.275
raw_gretil,yabhkvyu.htm,1572465,0,0,4,14,0,0,0,0,0,8.08
raw_gretil,maharu_u.htm,689930,0,0,1,0,9,0,0,0,0,6.557
raw_gretil,vrasrs_u.htm,139080,0,0,1,3,0,0,0,0,0,6.21
raw_gretil,bsu014_u.htm,229803,0,0,7,0,0,0,0,1,2,6.134
raw_gretil,b13c062.htm,11686,0,0,1,0,0,0,0,0,0,4.093
raw_gretil,agsas_3u.htm,44781,0,0,0,11,0,0,0,0,0,7.095
raw_gretil,sa_arcaTa-hetubinduTIkA.htm,387482,0,0,0,12,0,0,0,0,0,7.235
raw_gretil,sa_kAlidAsa-kumArasaMbhava.htm,77356,0,0,3,0,0,0,1,0,0,6.349
raw_gretil,sanghy_u.htm,70760,0,0,0,0,1,0,0,0,0,4.978
raw_gretil,bsu029_u.htm,83037,0,0,0,1,0,0,0,0,0,4.524
raw_gretil,sa_bhatRhari-zatakatraya.htm,65907,0,0,1,2,2,0,0,0,0,6.984
raw_gretil,kragh_pu.htm,215528,0,0,12,13,0,0,0,0,0,8.454
raw_gretil,kamasutu.htm,169382,0,0,4,4,0,0,0,0,0,7.193
raw_gretil,sa_kAzyapaparivartasUtra-alt.htm,81160,0,0,5,0,0,0,0,0,0,5.291
raw_gretil,sa_dhvajAgrakeyUrAdhAriNI.htm,3461,0,0,2,0,0,0,0,0,0,4.311
raw_gretil,sa_kumAralAta-kalpanAmaNDitikA.htm,99394,0,0,1,3,1,0,0,0,0,6.524
raw_gretil,samavedu.htm,219896,0,0,2,2,0,0,0,0,0,6.029
raw_gretil,uttaraju.htm,196855,0,0,0,0,3,0,0,0,0,5.632
raw_gretil,naray__u.htm,149338,0,0,1,0,0,0,0,0,0,4.459
raw_gretil,sdurst_u.htm,129714,0,0,0,3,0,2,0,0,0,6.345
raw_gretil,bsa073_u.htm,134220,0,0,2,0,0,0,0,0,0,5.38
raw_gretil,b01c013.htm,10444,0,0,0,3,0,0,0,0,0,4.51
raw_gretil,kauthgsu.htm,27873,0,0,0,0,2,0,0,0,0,5.029
raw_gretil,sa_varAhamihira-yogayAtrA-edjha.htm,76222,0,0,13,2,0,0,0,0,0,7.592
raw_gretil,sa_durvekamizra-dharmottarapradIpa.htm,684243,0,0,1,4,0,0,0,0,0,6.517
raw_gretil,bhp_09u.htm,125493,0,0,4,2,0,0,1,0,0,6.251
raw_gretil,nars2_iu.htm,127716,0,0,0,2,2,0,0,0,0,5.422
raw_gretil,sa_vasudhArAdhAraNI-alt.htm,15285,0,0,1,0,0,0,0,0,0,4.858
raw_gretil,b12c106.htm,5496,0,0,1,0,0,0,0,0,0,3.64
raw_gretil,sa_appayadIkSita-vairAgyazatakam.htm,13124,0,0,0,0,1,0,0,0,0,4.096
raw_gretil,sa_rUpagosvAmin-haMsadUta.htm,27480,0,0,7,0,0,0,0,0,0,6.78
raw_gretil,bahcar6u.htm,43154,0,0,6,4,2,0,0,0,0,7.642
raw_gretil,b11c006.htm,3318,0,0,0,1,0,0,0,0,0,3.676
raw_gretil,lip_2__u.htm,269800,0,0,0,4,0,0,0,0,0,5.837
raw_gretil,brssbh4u.htm,109416,0,0,0,1,0,0,0,0,0,4.664
raw_gretil,brkas_au.htm,487032,0,0,11,21,8,0,0,0,0,9.625
raw_gretil,bhg4c05u.htm,86488,0,0,1,0,0,0,0,0,0,5.029
raw_gretil,sa_zaMkara-upadezasAhasrI.htm,122281,0,0,2,6,0,0,0,0,0,7.13
raw_gretil,sa_gautama-dharmasUtra.htm,82092,0,0,0,2,3,0,0,0,0,5.244
raw_gretil,uddkokau.htm,34900,0,0,1,1,0,0,0,0,0,5.444
raw_gretil,sa_bhAmaha-kAvyAlaMkAra.htm,55437,0,0,1,0,0,0,0,0,0,4.547
raw_gretil,sa_abhisamayAlaMkAra.htm,33075,0,0,1,0,0,0,0,0,0,4.35
raw_gretil,b05c185.htm,4876,0,0,0,1,0,0,0,0,0,3.936
raw_gretil,vipce_au.htm,805252,0,0,7,25,3,0,0,0,0,8.606
raw_gretil,sa_harivarman-satyasiddhizAstram.htm,951139,0,0,4,7,6,0,0,0,0,7.929
raw_gretil,sa_kamalazIla-bhAvanAkrama.htm,121107,0,0,1,1,0,0,0,0,0,5.309
raw_gretil,sa_zrAvakabhUmi.htm,401288,0,0,0,1,3,0,0,0,0,6.285
raw_gretil,ram_03au.htm,243078,0,0,2,6,1,0,0,0,0,7.327
raw_gretil,sa_yogazataka.htm,18931,0,0,0,8,0,0,0,0,0,6.575
raw_gretil,sa_DhuNDhukanAtha-rasendracintAmaNi.htm,114731,0,0,5,2,0,0,0,1,0,6.868
raw_gretil,stcsf_u.htm,3980770,0,0,60,53,15,0,0,3,0,8.222
raw_gretil,udnyku2u.htm,52185,0,0,2,0,0,0,0,2,0,4.059
raw_gretil,sa_vAhaTa-aSTAGganighaNTu.htm,44064,0,0,1,8,0,0,0,0,0,7.098
raw_gretil,pars2_iu.htm,79560,0,0,1,7,26,0,0,0,4,6.025
raw_gretil,petako_u.htm,341647,0,0,1,0,1,0,0,0,0,5.444
raw_gretil,sa_haribhaTTa-jAtakamAlA1-8--11-12--19-20--22--24--26--32--35.htm,228128,0,0,10,5,1,0,1,0,0,8.038
raw_gretil,visvsdpu.htm,93576,0,0,5,3,0,0,0,0,0,7.09
raw_gretil,gopbra_u.htm,324548,0,0,0,11,0,0,0,0,0,7.064
raw_gretil,nettip_u.htm,292365,0,0,0,0,0,0,1,0,0,4.755
raw_gretil,sivup_pu.htm,67103,0,0,4,0,0,0,0,0,0,6.284
raw_gretil,anvallcu.htm,113217,0,0,1,2,1,0,0,0,0,6.08
raw_gretil,sa_svacchandatantra.htm,387281,0,0,7,9,1,1,0,0,1,7.48
raw_gretil,sa_skandapurANa-revAkhaNDa-rks.htm,748027,0,0,5,17,0,0,1,1,0,8.186
raw_gretil,b18c005.htm,12702,0,0,0,1,0,0,0,0,0,4.119
raw_gretil,b05c032.htm,9622,0,0,0,1,0,0,0,0,0,3.891
raw_gretil,b08c005.htm,25825,0,0,0,2,0,0,0,0,0,4.143
raw_gretil,bhall_pu.htm,20898,0,0,0,1,0,0,0,0,0,4.7
raw_gretil,amaru_u.htm,56831,0,0,2,4,0,0,0,0,0,5.763
raw_gretil,b07c137.htm,10770,0,0,1,0,0,0,0,0,0,4.057
raw_gretil,pncvbr2u.htm,377240,0,0,0,14,0,0,0,0,0,7.337
raw_gretil,bsu030_u.htm,201221,0,0,2,0,2,0,0,0,0,6.069
raw_gretil,bhveni_u.htm,163689,0,0,4,7,0,0,0,0,0,7.474
raw_gretil,b02c072.htm,8470,0,0,0,2,0,0,0,0,0,4.227
raw_gretil,sa_divyAvadAna.htm,1341671,0,0,12,16,27,0,0,0,3,9.16
raw_gretil,sa_kamalazIla-madhyamakAloka.htm,292367,0,0,0,1,0,0,0,0,0,4.607
raw_gretil,ramgbhau.htm,410339,0,0,0,2,0,0,0,0,0,5.239
raw_gretil,ys-99_au.htm,13015,0,0,0,1,5,0,0,0,0,6.767
raw_gretil,sa_mAnavagRhyasUtra-maitrAyaNIyamAnavagRhyasUtra.htm,69392,0,0,0,2,0,0,0,0,0,5.107
raw_gretil,suvasavu.htm,69868,0,0,1,0,0,0,0,0,0,3.585
raw_gretil,bhg4c13u.htm,99802,0,0,0,4,0,0,0,0,0,6.42
raw_gretil,b14c037.htm,4065,0,0,1,0,0,0,0,0,0,3.811
raw_gretil,vibhanpu.htm,1006769,0,0,1,0,0,0,0,0,0,3.148
raw_gretil,devikaiu.htm,11808,0,0,1,0,0,0,0,0,0,4.472
raw_gretil,mtp176au.htm,1041994,0,0,9,29,0,0,1,0,0,8.613
raw_gretil,sa_dharmasamuccaya.htm,281025,0,0,0,4,0,0,0,0,0,6.122
raw_gretil,b09c028.htm,21992,0,0,1,0,0,0,0,0,0,3.831
raw_gretil,b01c115.htm,6413,0,0,1,0,0,0,0,0,0,3.572
raw_gretil,sa_kapila-sAMkhyasUtra.htm,47673,0,0,0,6,0,0,0,0,0,5.878
raw_gretil,jatak3pu.htm,1117192,0,0,0,0,19,0,2,0,0,7.401
raw_gretil,vaimp_cu.htm,324031,0,0,0,1,0,0,0,0,0,3.555
raw_gretil,asmahsbu.htm,320148,0,0,6,1,0,0,1,0,2,7.416
raw_gretil,yogasutu.htm,15884,0,0,2,0,0,0,0,0,0,5.451
raw_gretil,sarvttsu.htm,366934,0,0,4,1,0,5,0,0,0,6.763
raw_gretil,petvatou.htm,152603,0,0,1,0,2,0,0,0,1,5.716
raw_gretil,mbh_02_u.htm,642110,0,0,7,9,0,0,0,0,0,7.5
raw_gretil,manu2p_u.htm,300715,1,0,0,6,12,0,1,0,0,7.981
raw_gretil,dvavims_pu.htm,212507,0,0,3,1,0,0,0,0,0,6.205
raw_gretil,vedconc_u.htm,5329368,2,1,15,116,0,0,0,0,0,8.688
raw_gretil,sa_bodhisattvabhUmi.htm,518194,0,0,5,0,4,0,0,0,0,6.703
raw_gretil,rmc1-3pu.htm,42102,0,0,0,2,0,0,0,0,0,5.35
raw_gretil,b12c029.htm,32787,0,0,3,0,0,0,0,0,0,4.864
raw_gretil,amark1pu.htm,34567,0,0,1,2,0,1,0,1,0,6.148
raw_gretil,b08c062.htm,18242,0,0,0,1,0,0,0,0,0,3.866
raw_gretil,satvtanu.htm,81075,0,0,4,1,0,0,0,1,0,6.013
raw_gretil,nagsaliu.htm,88332,0,0,0,2,0,0,2,0,0,6.194
raw_gretil,ys182_au.htm,23358,0,0,0,1,0,0,0,0,0,4.438
raw_gretil,gmandk_u.htm,26321,0,0,0,1,0,0,0,0,0,4.404
raw_gretil,paddhs_u.htm,83379,0,0,0,10,0,0,0,0,0,7.037
raw_gretil,sa_nagaropamasUtra.htm,33014,0,0,0,0,2,0,0,0,0,5.188
raw_gretil,spandkau.htm,6661,0,0,0,1,0,0,0,0,0,4.522
raw_gretil,sa_asaGga-mahAyAnasUtrAlaMkAra-alt.htm,102453,0,0,1,1,0,0,1,0,0,5.768
raw_gretil,nidde1ou.htm,1061490,0,0,11,0,4,0,0,1,0,7.277
raw_gretil,vispancu.htm,422800,0,0,5,48,1,0,0,0,0,9.344
raw_gretil,brupsb3u.htm,142860,0,0,0,1,0,0,0,0,0,3.97
raw_gretil,samyut1u.htm,383497,0,0,0,0,4,0,1,0,0,6.356
raw_gretil,sa_varAhamihira-yogayAtrA-edpingree.htm,74031,0,0,1,3,0,0,1,0,0,6.017
raw_gretil,sa_jIvagosvAmin-gopAlacampUp1-33u1-3u5-6u29.htm,949023,0,0,50,27,0,0,0,5,0,10.038
raw_gretil,yajn1_u.htm,131200,0,0,1,1,3,0,0,0,0,6.473
raw_gretil,srngt_pu.htm,52796,0,0,3,0,0,0,0,0,0,5.915
raw_gretil,manu1__u.htm,358215,1,0,1,6,12,0,1,0,0,7.345
raw_gretil,rvpp_05u.htm,119076,0,0,0,2,0,0,0,0,0,5.601
raw_gretil,sa_nAgArjuna-ratnAvalI.htm,26131,0,0,1,0,0,0,2,0,0,5.526
raw_gretil,dbhp_dgu.htm,65355,0,0,0,2,0,0,1,0,0,5.422
raw_gretil,bsa031_u.htm,142379,0,0,1,0,0,0,1,0,0,4.984
raw_gretil,angirsau.htm,152989,0,0,2,0,10,0,0,0,0,7.41
raw_gretil,patisa2u.htm,394642,0,0,6,0,0,0,0,0,0,5.884
raw_gretil,sa_vizvanAthakavirAja-sAhityadarpaNa-comm.htm,1449822,0,0,27,21,8,0,0,0,0,9.012
raw_gretil,sa_vArAhagRhyasUtra.htm,39826,0,0,0,1,0,0,0,0,0,4.495
raw_gretil,ksbhm08u.htm,25121,0,0,1,1,0,0,0,0,0,5.342
raw_gretil,mvir_sau.htm,483653,0,0,1,10,1,0,0,0,0,7.203
raw_gretil,antsdi_u.htm,1109388,0,0,1,0,0,0,0,0,0,3.64
raw_gretil,kbavk64u.htm,40705,0,0,2,1,0,0,0,0,0,5.611
raw_gretil,sa_vaikhAnasamantraprazna5-8.htm,323683,0,0,0,1,0,0,0,0,0,3.555
raw_gretil,sa_vasudhArAdhAraNI.htm,29552,0,0,1,0,0,0,0,0,0,4.64
raw_gretil,katy2a_u.htm,115974,0,0,1,2,0,0,0,0,0,6.358
raw_gretil,ruvyavivya_au.htm,129871,0,0,1,5,0,0,0,0,0,5.712
raw_gretil,vakyp1iu.htm,297009,0,0,0,1,1,0,0,0,0,4.492
raw_gretil,mbhx_43.htm,289024,0,0,1,0,0,0,0,0,0,3.009
raw_gretil,sa_nityanAthasiddha-rasaratnAkara.htm,446829,0,0,40,4,3,0,0,10,1,8.797
raw_gretil,sanss04u.htm,58064,0,0,2,1,6,0,0,1,0,7.006
raw_gretil,vadhdhdu.htm,29289,0,0,1,0,0,0,0,0,0,4.64
raw_gretil,cappse_u.htm,2362616,2,2,29,42,4,0,2,3,0,8.192
raw_gretil,b12c174.htm,4291,0,0,0,1,0,0,0,0,0,4.111
raw_gretil,sa_mahApratisarAmahAvidyArAjJI.htm,56317,0,0,2,0,2,0,0,0,0,6.025
raw_gretil,akadambu.htm,100472,0,0,4,1,9,0,0,0,1,7.775
raw_gretil,b01c048.htm,5710,0,0,0,5,0,0,0,0,0,5.147
raw_gretil,kubjt_iu.htm,420098,0,0,24,3,5,0,2,2,3,6.256
raw_gretil,padyavlu.htm,83891,0,0,3,0,1,0,0,0,0,6.804
raw_gretil,mrgt14iu.htm,93901,0,0,1,0,0,0,0,0,0,4.179
raw_gretil,pratyabu.htm,35124,0,0,1,0,0,0,0,0,0,4.607
raw_gretil,sa_bhagavadgItA-4comm.htm,1657488,0,0,3,8,2,0,0,0,0,8.097
raw_gretil,m_mbhtnu.htm,678237,0,0,9,2,0,0,0,0,0,7.646
raw_gretil,sratrpau.htm,39496,0,0,0,1,0,0,0,0,0,4.143
raw_gretil,bhasdutu.htm,19054,0,0,1,1,0,0,0,0,0,5.249
raw_gretil,visa06cu.htm,348132,0,0,3,8,2,0,0,0,0,5.084
raw_gretil,tulrcm6u.htm,107849,0,0,0,2,0,0,0,0,0,6.163
raw_gretil,brahmpiu.htm,1937815,0,0,17,47,0,3,13,0,0,6.925
raw_gretil,visnus_u.htm,190637,0,0,1,5,8,0,0,0,1,7.291
raw_gretil,sa_rUpagosvAmin-nATakacandrikA.htm,91438,0,0,2,7,1,0,0,0,0,7.763
raw_gretil,yajn2_au.htm,123594,0,0,1,3,3,0,0,0,0,7.35
raw_gretil,b05c108.htm,4099,0,0,0,1,0,0,0,0,0,3.698
raw_gretil,aryabhcu.htm,441008,0,0,2,5,0,0,0,0,0,6.679
raw_gretil,bsa015_u.htm,17010,0,0,0,1,0,0,0,0,0,4.222
raw_gretil,sa_vidyAnAtha-pratAparudrIya.htm,275932,0,0,9,5,0,0,0,0,0,7.248
raw_gretil,kaccay1u.htm,18658,0,0,1,0,0,0,0,0,0,4.954
raw_gretil,stuplaku.htm,16408,0,0,4,0,0,0,0,0,0,5.964
raw_gretil,dhamsgpu.htm,642356,0,0,9,0,0,0,0,0,0,4.828
raw_gretil,sa_dhanaMjaya-dazarUpaka-1-4.htm,35184,0,0,3,2,0,0,0,0,0,5.912
raw_gretil,samkaubh_u.htm,93833,0,0,1,2,0,0,0,0,0,5.69
raw_gretil,b05c097.htm,4251,0,0,0,1,0,0,0,0,0,3.34
raw_gretil,snyayvau.htm,195590,0,0,3,1,0,0,0,0,0,6.902
raw_gretil,nagpindu.htm,27111,0,0,1,0,0,0,0,0,0,3.59
raw_gretil,sb_07_u.htm,98657,0,0,0,14,0,0,0,0,0,6.638
raw_gretil,sa_mahAvastu-avAdana.htm,1599586,0,0,14,6,5,0,0,1,0,8.399
raw_gretil,b05c040.htm,8767,0,0,0,1,0,0,0,0,0,3.723
raw_gretil,maghspvu.htm,264151,0,0,5,3,0,0,0,0,0,5.333
raw_gretil,avs_acu.htm,825560,0,0,0,8,0,0,0,0,0,7.098
raw_gretil,sanss12u.htm,36192,0,0,0,1,0,0,1,0,0,5.53
raw_gretil,arhebt2u.htm,388698,0,0,0,12,0,0,0,0,0,7.235
raw_gretil,sa_kAlidAsa-abhijJAnazakuntala.htm,383496,0,0,2,20,0,0,1,0,0,7.853
raw_gretil,b14c086.htm,5898,0,0,1,0,0,0,0,0,0,3.899
raw_gretil,dighan2u.htm,573205,0,0,2,0,0,0,4,0,0,6.68
raw_gretil,b03c207.htm,4962,0,0,0,1,0,0,0,0,0,4.038
raw_gretil,rvh1-10u.htm,1408762,0,0,10,13,0,0,0,0,0,8.188
raw_gretil,sankhgsu.htm,72313,0,0,0,2,2,0,0,0,0,6.392
raw_gretil,sa_somadeva-kathAsaritsAgaravetAlapaJcaviMzatikA.htm,492134,0,0,8,6,0,0,0,0,0,7.586
raw_gretil,b04c051.htm,3871,0,0,0,1,0,0,0,0,0,3.823
raw_gretil,b14c045.htm,5071,0,0,1,0,0,0,0,0,0,3.998
raw_gretil,vacbhamu.htm,987818,0,0,5,21,0,0,0,0,0,8.136
raw_gretil,ragh1-6u.htm,65708,0,0,7,3,0,0,0,0,0,6.578
raw_gretil,sa_brahmasaMhitA-5-comm.htm,75641,0,0,1,0,0,0,0,0,0,4.863
raw_gretil,sa_vaitAnazrautasUtra-vaitAnasUtra.htm,110215,0,0,2,8,0,0,0,1,0,5.835
raw_gretil,soksvpau.htm,278598,0,0,4,3,0,0,0,0,0,7.22
raw_gretil,varlghku.htm,201227,0,0,3,1,0,0,0,0,0,5.682
raw_gretil,sb_05_u.htm,107500,0,0,0,18,0,0,0,0,0,6.43
raw_gretil,kirtc_au.htm,170924,0,0,0,2,0,0,0,0,0,4.868
raw_gretil,b07c153.htm,8969,0,0,1,0,0,0,0,0,0,4.027
raw_gretil,brhms5cu.htm,83203,0,0,1,0,0,0,0,0,0,4.863
raw_gretil,moksop_u.htm,2099883,0,0,66,56,20,0,0,0,5,10.053
raw_gretil,sa_aSTAvakragItA.htm,61214,0,0,0,4,0,0,0,0,0,5.786
raw_gretil,aparmyou.htm,132077,0,0,0,4,1,0,0,0,0,6.307
raw_gretil,ksbhm12u.htm,11146,0,0,1,0,0,0,0,0,0,4.335
raw_gretil,sa_kalpadrumAvadAnamAlA.htm,53030,0,0,0,1,7,0,0,0,1,6.916
raw_gretil,sa_kSemendra-caturvargasaMgraha.htm,20596,0,0,0,1,0,0,0,0,0,4.248
raw_gretil,sa_kedArabhaTTa-vRttaratnAkara-comm.htm,93975,0,0,3,0,0,0,0,0,0,5.728
raw_gretil,b08c049.htm,32301,0,0,0,1,0,0,0,0,0,3.546
raw_gretil,sa_chAndogyopaniSad-comm.htm,502353,0,0,1,12,4,0,4,0,0,7.824
raw_gretil,bsu035_u.htm,169181,0,0,0,0,2,0,0,0,0,5.299
raw_gretil,b03c013.htm,28004,0,0,0,1,0,0,0,0,0,4.027
raw_gretil,hdratn_u.htm,64203,0,0,0,2,0,0,0,0,0,5.377
raw_gretil,sa_gorakSanAtha-gorakSazataka.htm,12975,0,0,3,0,0,0,0,0,0,6.192
raw_gretil,sa_IzvarakRSNa-sAMkhyakArikA-comm3.htm,90092,0,0,1,1,0,0,0,0,0,4.774
raw_gretil,saivrliu.htm,1373122,0,0,42,13,7,1,2,2,4,7.081
raw_gretil,rvpp_09u.htm,150626,0,0,1,2,0,0,0,0,0,5.875
raw_gretil,bsu008_u.htm,12630,0,0,2,0,0,0,0,0,0,4.184
raw_gretil,udnyku5u.htm,66758,0,0,1,0,0,0,0,0,0,3.807
raw_gretil,sa_pANDulohitakavastu.htm,78613,0,0,0,1,0,0,0,0,0,4.761
raw_gretil,mrgt14pu.htm,73908,0,0,1,0,0,0,0,0,0,4.143
raw_gretil,kubjt_pu.htm,347233,0,0,28,3,5,0,2,2,3,8.504
raw_gretil,sa_atharvaprAyazcittAni.htm,83938,0,0,1,3,0,0,0,0,0,6.358
raw_gretil,vdhapadu.htm,685797,0,0,0,5,8,0,2,0,0,6.555
raw_gretil,sa_abhisamayAlaMkAravRttiH-sphuTArthA.htm,142258,0,0,1,0,0,0,1,0,0,4.984
raw_gretil,valsubhu.htm,197060,0,0,1,4,1,0,0,0,0,5.97
raw_gretil,cappsg_u.htm,1655629,1,0,21,34,2,0,2,2,0,8.379
raw_gretil,manu2piu.htm,373464,1,0,0,6,12,0,1,0,0,5.677
raw_gretil,b06c022.htm,5788,0,0,0,1,0,0,0,0,0,3.798
raw_gretil,mmayuvru.htm,87246,0,0,1,5,4,0,0,0,2,6.28
raw_gretil,anandk_u.htm,694397,0,0,33,16,3,0,0,12,1,8.91
raw_gretil,bsa052_u.htm,280752,0,0,0,4,0,0,0,0,0,6.122
raw_gretil,brssbh3u.htm,265238,0,0,0,6,1,0,0,0,0,6.674
raw_gretil,tarkrsau.htm,233388,0,0,4,5,0,0,0,0,0,6.519
raw_gretil,bhg4c02u.htm,223717,0,0,0,1,0,0,0,0,0,4.907
raw_gretil,cullaniu.htm,850199,0,0,4,0,2,0,0,0,0,5.385
raw_gretil,manavgsu.htm,70611,0,0,0,2,0,0,0,0,0,5.107
raw_gretil,kamasufu.htm,187179,0,0,4,4,1,0,0,0,0,7.61
raw_gretil,vinsutru.htm,320433,1,0,12,4,2,0,0,0,0,6.956
raw_gretil,udana_ou.htm,187007,0,0,1,0,0,0,0,0,0,4.487
raw_gretil,jivskd_u.htm,102246,0,0,0,4,0,0,0,0,0,5.489
raw_gretil,bahcar1u.htm,45577,0,0,8,4,0,0,0,0,0,7.316
raw_gretil,sa_vajravidAraNAdhAraNI.htm,6185,0,0,2,0,0,0,0,2,0,5.007
raw_gretil,brahmppu.htm,1606773,0,0,17,53,0,3,13,0,0,9.32
raw_gretil,b12c176.htm,3796,0,0,1,0,0,0,0,0,0,3.555
raw_gretil,asvbc_1u.htm,153741,0,0,2,3,0,0,0,0,0,6.786
raw_gretil,mbhx_41.htm,622309,0,0,2,1,0,0,0,0,0,3.734
raw_gretil,amark3_u.htm,59491,0,0,2,5,0,0,0,0,0,7.054
raw_gretil,hv_conau.htm,1301738,0,0,25,39,0,0,0,0,0,8.851
raw_gretil,sa_ahoratravratakathA-prose.htm,16915,0,0,0,1,0,0,0,0,0,4.774
raw_gretil,vratisasana_u.htm,78800,0,0,0,1,10,0,0,0,0,7.012
raw_gretil,sa_kubjikamatatantra.htm,330649,0,0,28,3,5,0,2,2,3,8.524
raw_gretil,sa_suvarNavarNAvadAna.htm,150076,0,0,3,0,0,0,0,0,0,5.534
raw_gretil,sa_paippalAdasaMhitA.htm,943821,0,0,5,45,1,0,1,0,0,9.314
raw_gretil,dhvajkeu.htm,3209,0,0,2,0,0,0,0,0,0,4.311
raw_gretil,vvmanmhu.htm,79544,0,0,0,2,0,0,0,0,0,5.156
raw_gretil,sa_jJAnAlokAlaMkArasUtra.htm,76712,0,0,1,0,0,0,0,0,0,4.533
raw_gretil,chupsb_u.htm,538430,0,0,1,12,4,0,4,0,0,7.734
raw_gretil,therigou.htm,133012,0,0,0,0,2,0,0,0,0,5.518
raw_gretil,purukadu.htm,18643,0,0,4,0,0,0,0,1,0,6.103
raw_gretil,vakyp1pu.htm,226949,0,0,0,1,1,0,0,0,0,5.57
raw_gretil,sa_narasiMhapurANa.htm,392065,0,0,6,3,1,0,0,0,0,7.344
raw_gretil,brkas_su.htm,628823,0,0,11,21,8,0,1,0,0,6.698
raw_gretil,sa_AzvalAyanazrautasUtra.htm,337998,0,0,2,46,0,0,0,0,0,7.555
raw_gretil,agsas_4u.htm,63880,0,0,0,3,0,0,0,0,0,5.444
raw_gretil,bsa033_u.htm,77463,0,0,0,0,0,0,0,0,8,6.306
raw_gretil,sa_udIcyazyAmilaka-pADatADitaka.htm,64396,0,0,0,6,0,0,1,0,0,7.221
raw_gretil,jatak2ou.htm,1144037,0,0,24,0,14,2,0,0,0,7.921
raw_gretil,bursf_u.htm,2763258,1,0,38,35,8,1,2,1,1,7.853
raw_gretil,sa_svAtmArAma-haThayogapradIpikA.htm,47931,0,0,1,2,0,0,1,1,0,6.782
raw_gretil,sa_gauDapAda-AgamazAstra.htm,48693,0,0,0,2,0,0,0,0,0,4.99
raw_gretil,b12c215.htm,8179,0,0,5,0,0,0,0,0,0,4.536
raw_gretil,sa_bRhadAraNyakopaniSadkANva-recension-comm.htm,806455,0,0,8,14,1,0,0,0,0,8.438
raw_gretil,sa_grahamAtRkAdhAraNI.htm,12235,0,0,2,0,0,0,0,0,0,4.798
raw_gretil,psp_5u.htm,347341,0,0,0,0,3,0,0,0,0,5.605
raw_gretil,naray_bu.htm,154784,0,0,1,0,0,0,0,0,0,5.114
raw_gretil,jatak1pu.htm,1074199,0,0,8,0,1,0,1,0,0,7.234
raw_gretil,rajkmimu.htm,147891,0,0,5,11,0,0,0,0,0,7.835
raw_gretil,jaymangu.htm,100077,0,0,1,1,0,0,0,0,0,4.774
raw_gretil,gret_reebk.htm,146075,0,0,0,2,0,0,0,0,0,4.899
raw_gretil,madadh_u.htm,6440,0,0,0,0,1,0,0,0,0,4.513
raw_gretil,sa_candrakIrti-prasannapada.htm,517429,0,0,5,4,0,0,0,0,0,7.026
raw_gretil,ramvasau.htm,130403,0,0,0,9,0,0,0,0,0,6.681
raw_gretil,b03c210.htm,4489,0,0,0,1,0,0,0,0,0,3.614
raw_gretil,bhavpr_u.htm,44915,0,0,2,14,0,0,0,2,0,7.44
raw_gretil,ss3_paru.htm,179695,0,0,0,1,0,0,0,0,0,4.72
raw_gretil,yssoutau.htm,18499,0,0,0,0,4,0,0,0,0,6.21
raw_gretil,rv_hn07u.htm,119283,0,0,1,0,0,0,0,0,0,5.018
raw_gretil,sa_dazabhUmikasUtra.htm,229870,0,0,7,0,0,0,0,1,2,6.114
raw_gretil,sa_mahAmAyUrIvidyArAjJI.htm,87462,0,0,1,5,4,0,0,0,2,6.28
raw_gretil,majjhi1u.htm,1402009,0,0,3,0,0,0,0,0,0,5.483
raw_gretil,sa_bower-manuscript.htm,165554,0,0,1,22,0,0,0,1,0,8.423
raw_gretil,b04c052.htm,6549,0,0,0,1,0,0,0,0,0,3.723
raw_gretil,sa_kSemarAja-pratyabhijJAhRdaya.htm,35038,0,0,1,0,0,0,0,0,0,4.607
raw_gretil,kaussu_u.htm,257514,0,0,0,4,0,0,0,0,0,5.951
raw_gretil,bsa037_u.htm,2747,0,0,0,0,0,0,1,0,0,4.322
raw_gretil,kirtm_au.htm,22007,0,0,0,1,0,0,0,0,0,4.418
